probe	symbol	entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B	rank_stat
TC1900008409.hg.1	SAE1	10055	-3.26586637782356	3.52513405532356	-9.46924040022329	2.36407903214256e-06	3.21224111968637e-05	5.1038270961816	-5.62633800890344
TC1900006764.hg.1	SAFB	6294	-0.120935402292991	1.60746129659674	-0.648183640614132	0.531274632252632	0.644644176764368	-7.25338565148431	-0.274680920652887
TC1900009393.hg.1	SAFB2	9667	-0.517335330959908	2.23894641395286	-2.43256141816314	0.0349926283655956	0.0808132653216835	-4.9286592332078	-1.45602343557357
TC0200011129.hg.1	SAG	6295	-0.00474128820227326	1.71368857160716	-0.0255062097013226	0.980146374965112	0.986678506754283	-7.47844858448676	-0.00870906196807253
TC0X00008518.hg.1	SAGE1	55511	0.0860248280729923	1.53512823542452	0.432040957095719	0.674758077541811	0.765047740826841	-7.37752087053651	0.170851907792804
TC1600010291.hg.1	SALL1	6299	0.793553023647208	2.47939411269831	2.45401881539649	0.0337248246118566	0.078622662015052	-4.89258959233289	1.47205030022688
TC1400008637.hg.1	SALL2	6297	0.353193437825974	1.83493424948172	1.74262775572221	0.111600800946345	0.198424939637077	-6.02488690827376	0.952332688504804
TC1800007793.hg.1	SALL3	27164	1.28347111827317	4.65531494799962	6.58811971839828	5.78959939688662e-05	0.000448471276358833	1.71408419061168	4.23735148562327
TC2000009462.hg.1	SALL4	57167	0.789083233773022	4.38903654918901	2.50399277013588	0.0309446879604861	0.0735514573789367	-4.80828216017072	1.50941389228034
TC1900009805.hg.1	SAMD1	90378	0.471740063899914	3.01249611019797	1.68473297424314	0.122533538512845	0.213206475017647	-6.10905741207508	0.911745024789143
TC2000009851.hg.1	SAMD10	140700	0.77590077727084	3.5590136982384	4.07520588967445	0.00217007361641103	0.00883397687626884	-2.10523787829509	2.66352553312898
TC0100006476.hg.1	SAMD11	148398	0.846379681707561	5.06514557480257	3.64014584491453	0.0044365996622338	0.0157723206349993	-2.84626924555737	2.35294975819507
TC0800011601.hg.1	SAMD12	401474	0.479777337126737	1.62547778800432	2.79229955312996	0.0188156929357644	0.0496631273886514	-4.31538528136403	1.72547978305034
TC0100008879.hg.1	SAMD13	148418	-0.117510495263745	1.61911437249767	-0.528856851562793	0.608290234894216	0.711805603466272	-7.32772540254754	-0.215889155369392
TC1700011083.hg.1	SAMD14	201191	0.128745979425896	2.39684921484304	0.733076056476096	0.480122497549251	0.599524689348148	-7.19207832425839	0.318647943411009
TC1400007755.hg.1	SAMD15	161394	0.292872842903119	1.73774903752192	1.44854861809415	0.177682455029237	0.284026590028216	-6.43479286121877	0.750355453793865
TC0600013160.hg.1	SAMD3	154075	0.0214677802726391	1.26711985422506	0.126579435178145	0.901749059265065	0.935538412346237	-7.47003776956586	0.0449143020799674
TC1400007207.hg.1	SAMD4A	23034	-1.71667862070341	5.6397566653182	-7.69144343861377	1.53375070892929e-05	0.000149466480376625	3.12368575619703	-4.81424522352557
TC1900008053.hg.1	SAMD4B	55095	0.733771445726497	5.36803277411502	2.7773230367023	0.0193084572780339	0.0508010107347072	-4.34120185207811	1.7142524244289
TC0600014191.hg.1	SAMD5	389432	0.241291811582107	1.58397168888667	1.2269787540758	0.247566739253979	0.365720840726783	-6.71032969611259	0.606307703467598
TC0300009455.hg.1	SAMD7	344658	0.511441009521818	1.44440450534144	2.58882240248158	0.0267343594843119	0.0656918662466295	-4.66429689445694	1.57293021649206
TC1000008088.hg.1	SAMD8	142891	-0.414408637730399	1.89342303634623	-1.99686106938174	0.0733905166057471	0.143019979644041	-5.63850438339715	-1.13436005523217
TC0700011796.hg.1	SAMD9	54809	0.278158849100386	1.76173294445367	1.47347618997921	0.170986575863431	0.275874336883856	-6.40186616025991	0.767037984679705
TC0700011797.hg.1	SAMD9L	219285	0.220971304673166	1.58515708013402	1.22112230156695	0.249682683646381	0.368169658058491	-6.71716663079545	0.60261157642158
TC2000009023.hg.1	SAMHD1	25939	-0.684051675807497	2.13197994191273	-4.04542292332825	0.00227726724743909	0.00920047410864924	-2.1554085462086	-2.64258600000518
