probe	symbol	entrez	logFC	AveExpr	t	P.Value	adj.P.Val	B	rank_stat
TC0100013021.hg.1	HSPB7	27129	0.0554246550372444	3.2700161248106	0.287935520544167	0.779484093633236	0.923155046810535	-6.72063823392085	0.108192742717341
TC1200012714.hg.1	HSPB8	26353	0.941524569432221	3.38210652162324	5.06069755466043	0.000548458206107387	0.0165262194609639	-0.0460007304284993	3.26085646115854
TC1700007871.hg.1	HSPB9	94086	-0.400844291235707	1.21085264942982	-2.87179603227786	0.0171967507891382	0.137802079930998	-3.53527695200866	-1.76455360237441
TC0300012195.hg.1	HSPBAP1	79663	0.0603307350972881	1.71679997192421	0.330380815217802	0.748171690723903	0.910708551940805	-6.70648755572283	0.1259987286358
TC1900011459.hg.1	HSPBP1	23640	0.370310613177434	3.65517633784697	2.25652781738553	0.0485601593581424	0.25190309994114	-4.54563438890632	1.31371989672175
TC0200015349.hg.1	HSPD1	3329	0.561998892082863	6.40572241266555	3.68847550665715	0.00444603275672549	0.0607453189058338	-2.17868059280535	2.35202734190407
TC0200016584.hg.1	HSPE1	3336	1.85726072289283	6.40684843472733	6.10579643391655	0.000133193652094805	0.00674009106376102	1.39613854969925	3.87551647280755
TC0200016586.hg.1	HSPE1-MOB4	100529241	1.476384245433	3.84249217995462	3.87344039245474	0.00330380877632908	0.0499873438061276	-1.87750307052818	2.48098509748617
TC0100013229.hg.1	HSPG2	3339	-0.337704136501323	2.2921677053126	-1.4971933514906	0.166312274823719	0.480944100340783	-5.6694299185527	-0.779075696111344
TC1300008533.hg.1	HSPH1	10808	2.21144145688171	4.42046457690215	7.78951428809239	1.8295359742025e-05	0.00239150257704769	3.39248248261208	4.73765904655232
TC1100007049.hg.1	HTATIP2	10553	-0.0468747498718034	1.59913108345915	-0.248032779823747	0.809306177111462	0.935951750297046	-6.73219816040128	-0.0918871447981259
TC0X00008533.hg.1	HTATSF1	27336	0.626199134157296	2.09714695174863	2.77873054202229	0.0201205766475458	0.151455802455737	-3.69035419007231	1.69635957673448
TC0400007772.hg.1	HTN1	3346	0.0345255607888149	1.14782820606903	0.219803424560524	0.83060329705762	0.944020403470558	-6.73934956378526	0.0806063493023639
TC0400007771.hg.1	HTN3	3347	0.0479181016125705	1.35991909470032	0.315052211928948	0.759427702860674	0.915212376383129	-6.71181748722385	0.119513564451844
TC0500010910.hg.1	HTR1A	3350	0.16736780870396	1.37467602557849	1.04617449906609	0.32097357374827	0.648747435075953	-6.20137138436751	0.493530722260988
TC0600012345.hg.1	HTR1B	3351	0.100238523120166	2.15702900856013	0.645686306741315	0.533531723079225	0.80581013325192	-6.54336735321276	0.27283975290556
TC0100013272.hg.1	HTR1D	3352	0.0184846456352989	1.49660222489329	0.129339927551694	0.899744298088943	0.968497416256893	-6.75649270099474	0.045880896902175
TC0600008716.hg.1	HTR1E	3354	-0.0138223962980992	1.3278839183935	-0.0786669014632793	0.938904604422513	0.981049048447166	-6.76222627203524	-0.0273785311391342
TC0300008012.hg.1	HTR1F	3355	-0.12418270984547	1.32438745415033	-0.814069736176849	0.435229784472616	0.739637640479153	-6.41667741211405	-0.361281391826675
TC1300008858.hg.1	HTR2A	3356	-0.40487010808553	1.46748850873273	-2.51294704820669	0.0315295802126512	0.196213723140713	-4.12994850289628	-1.50128181144502
TC0200016006.hg.1	HTR2B	3357	-0.00539872674088793	1.35576588426443	-0.0376163351905611	0.970760231388788	0.990992352551961	-6.76482496968516	-0.0128880234836643
TC0X00008178.hg.1	HTR2C	3358	-0.132788322526971	1.33188885757883	-0.820256700560146	0.431861134426457	0.73654602409194	-6.41153148187889	-0.364655878757838
TC1100009098.hg.1	HTR3A	3359	0.00138192822761196	1.55319350833898	0.00944510158774791	0.992656383778931	0.997470303834113	-6.76554695690576	0.00320106011935356
TC1100009097.hg.1	HTR3B	9177	0.148162694113131	1.44319380727615	0.96682274480513	0.357234010178987	0.682129047177223	-6.27998446802149	0.447047201155449
TC0300009686.hg.1	HTR3C	170572	0.189581490428061	1.6594514338391	1.08122341223849	0.30587296055074	0.63583908452012	-6.16508034826387	0.514458913347593
TC0300009685.hg.1	HTR3D	200909	0.176039492690355	2.70664973236946	0.803396796938786	0.441082213628664	0.742988929208212	-6.4254747510079	0.355480454528701
TC0300009688.hg.1	HTR3E	285242	-0.0818591270019087	1.96909003649746	-0.464507405612574	0.652585434719199	0.869296665323069	-6.64939580803546	-0.185362623609239
TC0500012405.hg.1	HTR4	3360	-0.0943402886711897	1.53464086563449	-0.638479981342484	0.538015837224815	0.807736753081474	-6.54819816107418	-0.2692049400992
