gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	contrast
ENSG00000005249.14	177.17783389808693	0.9560571729007936	0.31029401792232497	3.0811331114353635	0.0020621443778145116	0.008599997706853716	C4
ENSG00000005302.19	204.84388849831575	0.28746725118481176	0.2660435129178017	1.0805271965929468	0.2799074826779826	0.44927665108882175	C4
ENSG00000005339.15	936.9825280867071	0.5758444322498837	0.1414095718088044	4.072174357676901	4.657629198440069e-05	0.0002971386370428863	C4
ENSG00000005379.17	4.464041026337467	-5.118985479786887	3.3366965570558857	-1.534147739314837	0.12499331105200723	0.2507505827179035	C4
ENSG00000005381.9	0.0						C4
ENSG00000005421.9	0.0						C4
ENSG00000005436.14	77.31091990308761	0.1494066337475087	0.4106429292508722	0.3638358854006526	0.7159805638371026	0.8302174050607153	C4
ENSG00000005448.17	259.72088947624854	-1.6925831713342434	0.2780246150278172	-6.087889632235964	1.1440869212603063e-09	1.6682094247170905e-08	C4
ENSG00000005469.12	159.62353543030224	0.683516410327215	0.2660604928598518	2.569026325480271	0.010198470960701669	0.03365244326240561	C4
ENSG00000005471.19	4.286406351162466	-1.666840172441053	2.5133574546750244	-0.6631926427100973	0.5072071829001634	0.6709502486085975	C4
ENSG00000005483.23	1251.706426917936	0.2887764215329438	0.11259072240472746	2.564833188429908	0.010322541837019715	0.03395039680261515	C4
ENSG00000005486.17	169.34514375182547	0.587980698601737	0.2626684136344899	2.238490309763426	0.025189098634096796	0.07179093980722644	C4
ENSG00000005513.10	0.23738185883274082	1.4062098977285584	4.221053556469285	0.33314192272527987	0.739027155277765		C4
ENSG00000005700.15	353.5221937085562	0.16225893048780554	0.25273365731884284	0.6420155202482727	0.5208631058831741	0.6822250453554107	C4
ENSG00000005801.18	101.97636536796449	1.6273468665749968	0.4847809561511084	3.3568704503065203	0.0007883003937541627	0.003709255480616793	C4
