signature	sig_type	direction	ensg	symbol	det_SS2	det_10X	det_Couturier
C5_STABLE_DOWN	C5 stable	down	ENSG00000026559.14	KCNG1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000132471.12	WBP2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000141252.21	VPS53	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000202198.1	7SK	0	0	0
C5_STABLE_UP	C5 stable	up	ENSG00000118855.21	MFSD1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000069275.13	NUCKS1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000005022.6	SLC25A5	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000272674.4	PCDHB16	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000163634.12	THOC7	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000112118.20	MCM3	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000090432.7	MUL1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000145431.11	PDGFC	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000163682.17	RPL9	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000150938.10	CRIM1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000100097.12	LGALS1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000247095.5	MIR210HG	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000198925.12	ATG9A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000269343.9	ZNF587B	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000276168.1	RN7SL1	0	0	0
C5_STABLE_UP	C5 stable	up	ENSG00000164619.10	BMPER	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000142156.16	COL6A1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000107957.17	SH3PXD2A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000134324.12	LPIN1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000117523.18	PRRC2C	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000179222.18	MAGED1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000117984.15	CTSD	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000069849.11	ATP1B3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000116285.13	ERRFI1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000131876.18	SNRPA1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000129347.21	KRI1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000196549.13	MME	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000150551.11	LYPD1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000139613.12	SMARCC2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000023902.14	PLEKHO1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000111641.12	NOP2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000111450.15	STX2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000166025.18	AMOTL1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000113719.17	ERGIC1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000242028.8	HYPK	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000091542.9	ALKBH5	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000128340.16	RAC2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000067704.10	IARS2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000136960.13	ENPP2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000258441.1	LINC00641	1	0	0
C5_STABLE_UP	C5 stable	up	ENSG00000116741.8	RGS2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000164111.15	ANXA5	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000133243.10	BTBD2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000105298.14	CACTIN	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000131899.12	LLGL1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000144674.19	GOLGA4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000076770.16	MBNL3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000064961.19	HMG20B	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000125148.7	MT2A	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000119938.9	PPP1R3C	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000138678.11	GPAT3	0	0	1
C5_STABLE_UP	C5 stable	up	ENSG00000204256.14	BRD2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000139842.15	CUL4A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000168610.16	STAT3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000166897.16	ELFN2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000149090.13	PAMR1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000124766.7	SOX4	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000148082.10	SHC3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000006125.18	AP2B1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000170606.16	HSPA4	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000182149.21	IST1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000154803.13	FLCN	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000184678.11	H2BC21	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000076513.17	ANKRD13A	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000170921.16	TANC2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000255224.2		0	0	0
C5_STABLE_UP	C5 stable	up	ENSG00000122591.13	HYCC1	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000177453.7	NIM1K	0	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000110047.18	EHD1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000154175.18	ABI3BP	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000145362.21	ANK2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000119669.5	IRF2BPL	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000105372.8	RPS19	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000135624.17	CCT7	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000129691.16	ASH2L	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000168374.11	ARF4	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000175556.17	LONRF3	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000100941.9	PNN	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000197409.8	H3C4	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000172965.17	MIR4435-2HG	0	0	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000163430.12	FSTL1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000106789.13	CORO2A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000149084.13	HSD17B12	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000120699.14	EXOSC8	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000108654.16	DDX5	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000172819.17	RARG	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000197622.13	CDC42SE1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000169032.11	MAP2K1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000075426.12	FOSL2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000064393.16	HIPK2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000126602.11	TRAP1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000141219.16	MTNAP1	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000136824.19	SMC2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000079308.21	TNS1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000129226.14	CD68	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000124222.22	STX16	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000113721.14	PDGFRB	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000188211.9	NCR3LG1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000131558.15	EXOC4	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000147140.17	NONO	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000206503.14	HLA-A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000099194.6	SCD	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000198752.11	CDC42BPB	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000169905.13	TOR1AIP2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000275126.2	H4C13	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000070371.16	CLTCL1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000111667.14	USP5	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000204217.16	BMPR2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000171729.14	TMEM51	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000116353.16	MECR	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000187134.14	AKR1C1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000133961.21	NUMB	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000101680.16	LAMA1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000133706.19	LARS1	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000101974.15	ATP11C	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000033170.17	FUT8	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000145022.5	TCTA	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000153214.11	TMEM87B	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000105821.15	DNAJC2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000106049.9	HIBADH	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000102974.16	CTCF	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000171848.16	RRM2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000196526.11	AFAP1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000146007.11	ZMAT2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000116120.11	FARSB	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000184677.18	ZBTB40	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000130414.13	NDUFA10	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000160445.11	ZER1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000198648.12	STK39	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000155097.12	ATP6V1C1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000125952.20	MAX	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000177156.11	TALDO1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000124151.19	NCOA3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000198408.14	OGA	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000105220.17	GPI	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000171033.13	PKIA	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000144741.19	SLC25A26	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000117616.18	RSRP1	0	0	1
C5_STABLE_UP	C5 stable	up	ENSG00000106852.16	LHX6	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000075785.14	RAB7A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000163694.15	RBM47	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000135047.16	CTSL	0	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000143554.14	SLC27A3	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000196937.11	FAM3C	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000204574.14	ABCF1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000115355.18	CCDC88A	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000074855.11	ANO8	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000107554.17	DNMBP	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000137166.18	FOXP4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000100697.17	DICER1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000141452.10	RMC1	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000198721.13	ECI2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000115657.14	ABCB6	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000149273.15	RPS3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000153976.3	HS3ST3A1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000119969.16	HELLS	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000100380.15	ST13	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000165512.5	ZNF22	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000172432.19	GTPBP2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000108848.16	LUC7L3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000065923.10	SLC9A7	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000106853.20	PTGR1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000106628.13	POLD2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000112200.17	ZNF451	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000148848.15	ADAM12	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000102393.14	GLA	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000164880.16	INTS1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000103202.13	NME4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000132670.21	PTPRA	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000171388.12	APLN	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000149506.12	ZP1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000140563.16	MCTP2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000156304.15	SCAF4	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000132718.9	SYT11	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000084070.12	SMAP2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000143507.18	DUSP10	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000163655.16	GMPS	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000144354.15	CDCA7	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000081041.9	CXCL2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000115902.11	SLC1A4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000214026.11	MRPL23	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000164338.10	UTP15	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000167193.8	CRK	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000125657.5	TNFSF9	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000131089.17	ARHGEF9	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000177548.13	RABEP2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000117597.18	UTP25	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000198755.11	RPL10A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000144560.16	VGLL4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000102910.14	LONP2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000198034.11	RPS4X	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000162631.20	NTNG1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000103942.13	HOMER2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000165732.14	DDX21	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000110237.5	ARHGEF17	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000128272.18	ATF4	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000170855.4	TRIAP1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000124181.15	PLCG1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000182774.13	RPS17	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000109756.10	RAPGEF2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000141378.15	PTRH2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000172086.9	KRCC1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000166484.20	MAPK7	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000186472.20	PCLO	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000102893.18	PHKB	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000147274.14	RBMX	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000054356.14	PTPRN	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000134313.17	KIDINS220	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000128052.10	KDR	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000123096.12	SSPN	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000125124.14	BBS2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000134186.12	PRPF38B	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000114120.14	SLC25A36	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000100664.11	EIF5	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000108179.14	PPIF	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000203811.2	H3C14	0	0	0
C5_STABLE_UP	C5 stable	up	ENSG00000140948.13	ZCCHC14	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000165804.16	ZNF219	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000149177.15	PTPRJ	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000137764.20	MAP2K5	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000172466.16	ZNF24	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000099381.19	SETD1A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000115363.14	EVA1A	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000137770.14	CTDSPL2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000104517.13	UBR5	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000187109.15	NAP1L1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000142327.13	RNPEPL1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000204619.8	PPP1R11	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000069869.17	NEDD4	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000111817.19	DSE	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000164609.10	SLU7	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000157782.10	CABP1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000115318.12	LOXL3	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000116161.18	CACYBP	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000023697.13	DERA	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000042088.14	TDP1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000138356.14	AOX1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000005448.17	WDR54	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000141510.18	TP53	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000136999.5	CCN3	0	0	0
C5_STABLE_UP	C5 stable	up	ENSG00000165494.12	PCF11	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000107625.14	DDX50	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000092439.16	TRPM7	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000138071.15	ACTR2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000100852.14	ARHGAP5	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000160285.15	LSS	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000134996.12	OSTF1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000054116.12	TRAPPC3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000197358.9	BNIP3P1	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000108924.14	HLF	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000113240.14	CLK4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000124785.9	NRN1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000122884.13	P4HA1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000104691.16	UBXN8	1	0	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000131374.15	TBC1D5	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000161813.23	LARP4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000186364.12	NUDT17	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000099991.18	CABIN1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000019549.13	SNAI2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000149499.12	EML3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000101400.6	SNTA1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000115760.16	BIRC6	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000134590.14	RTL8C	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000198554.12	WDHD1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000151632.18	AKR1C2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000214435.9	AS3MT	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000100505.14	TRIM9	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000124198.10	ARFGEF2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000110931.19	CAMKK2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000146278.11	PNRC1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000104131.13	EIF3J	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000181744.9	DIPK2A	0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000145623.13	OSMR	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000104756.16	KCTD9	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000103657.14	HERC1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000131788.16	PIAS3	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000116729.14	WLS	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000168724.18	DNAJC21	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000112308.13	C6orf62	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000162783.11	IER5	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000128829.12	EIF2AK4	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000157540.22	DYRK1A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000156599.11	ZDHHC5	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000163808.17	KIF15	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000104738.19	MCM4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000214357.9	NEURL1B	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000139233.7	LLPH	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000236144.9	TMEM147-AS1	0	0	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000132326.13	PER2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000055483.20	USP36	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000144554.13	FANCD2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000100142.16	POLR2F	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000011198.10	ABHD5	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000108055.11	SMC3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000273784.5		0	0	0
C5_STABLE_DOWN	C5 stable	down	ENSG00000272909.1		0	0	0
C5_STABLE_UP	C5 stable	up	ENSG00000240184.7	PCDHGC3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000181458.10	TMEM45A	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000119013.10	NDUFB3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000140682.19	TGFB1I1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000221983.8	UBA52	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000164649.20	CDCA7L	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000119684.16	MLH3	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000275835.5	TUBGCP5	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000241839.10	PLEKHO2	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000258289.10	CHURC1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000168172.9	HOOK3	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000126217.22	MCF2L	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000152818.20	UTRN	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000182628.13	SKA2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000144645.16	OSBPL10	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000198160.15	MIER1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000158008.10	EXTL1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000137801.11	THBS1	1	1	1
C5_STABLE_UP	C5 stable	up	ENSG00000151893.15	CACUL1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000110076.21	NRXN2	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000044115.21	CTNNA1	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000198625.14	MDM4	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000110063.10	DCPS	1	1	1
C5_STABLE_DOWN	C5 stable	down	ENSG00000163531.17	NFASC	1	1	1
